Has my dear friend liked?;Meu querido amigo gostou?
Has my love grown?
Have you wanted?;Você quis?
Have you said?;Você disse?
Have we lived?
Have they spent?;Eles gastaram?
Have I eaten?
Have you taught?
Have you tried?
I work;Eu trabalho
He works
She needs;Ela precisa
He is in home.;Ele está em casa
I love you.;Eu amo você.
I know you.;Eu conheço você.
You eat every time.;Você come toda hora.
I speak english.;Eu falo inglês.
I'm learning.;Eu estou aprendendo.
I aid you.;Eu ajudo você.
I thank you.;Eu agradeço você.
I apreeciate you.
You please me.;Você me agrada.
Enjoy me page.
Kill this fly. 
She judges me.
Move.;Mexa-se.
Eat;Comer.
Eat your food.;Coma a sua comida.
I laugh.;Eu rio.
I know what is happening.;Eu sei o que está acontencendo.
They celebrate with me.;Eles celebram comigo.
Jesus is the King of the kings and Lord of the lords.;Jesus é o reis dos reis e senhor dos senhores.
I mean;Eu quero dizer.
She means.
It means that Jesus is God.;Isso quer dizer que Jesus é Deus.
He begin.;Ele inicia.
I start the game again.;Eu começo o jogo novamente.
He wins.
I lose this figth.;Eu perco essa luta.
The winner is Rocky Balboa. ;O vencedor é Rocky Balboa
He is a loser.;Ele é um perdedor.
My father is writer.;Meu pai é escritor.
My father is writing a lot of articles.;Meu pai está escrevendo um monte de artigos.
Please forget that.;Por favor, esqueça aquilo.
I'm sorry.;Eu estou sentido.
I sleep.;Eu durmo.
I sleep in any place.;Eu durmo em qualquer lugar.
You are a sleeper.;Você é um dorminhoco.
It's raining.;Está chovendo.
It's possible.;É possível.
I lead.;Eu lidero.
He leads.
The leader leads.;O líder lidera.
He is leading.;Ele está liderando.
I ate yesterday.;Eu comi ontem.
He fixed yesterday.;Ele consertou ontem.
It happened;Isso aconteceu.
She was a shy child.;Ela foi uma criança tímida.
He killed the bug today.;Eu matei o inseto hoje.
Yesterday I went.;Ontem eu fui.
Yesterday I went where she was.;Ontem eu fui onde ela estava.
You were scholar when you were young.;Você era estudioso quando jovem.
I asked to you yesterday.
You answered politely.;Você respondeu educadamente.
I forgot to thank you.;Eu esqueci de agradecer você.
I needed to study more yesterday.;Eu precisei de estudar mais ontem.
I dreamed last night.
She called my wife.
He called to me.;Ele ligou para mim.
I will go.;Eu irei.
He will be.;Ele será 
She will be.;Ela estará.
She will dance.
You will agree.
I will find a way.
I will know.
She will trust.
Trust me and you will see.
I will explain
He will develop a project.
I will wait some minutes.;Eu esperarei por alguns minutos.
I will hope.;"Eu esperarei esperançosamente;"
I will expect for my baby.;Eu esperarei por meu bebê.
I will tell you.
You will need a help;Você precisará de uma ajuda.
You will pay for it.;Você pagará por isso.
I will fly to Europe.;Eu voarei a Europa.
I would run.;Eu correria
I would read.
I would use.
She would buy an island.
You would go.
You would go out.
We would show.
I would fall.
My mother would rest in my house.
He would eat an entire ox.;Ele poderia comer um boi inteiro.
She would be an adorable girlfriend.
He would be a strong adversary.
He would be with matters.;Ele estaria com problemas.
You would be with problems.;Você estaria com probleminha.
I would be with an issue.;Eu estaria com um problemão.
I would help you.;Eu socorreria você.
I would call to my mother.
She would believe me.
A virtuous miss would captivate a good man.;Uma moça virtuosa cativaria um bom homem.
I have driven.;Eu dirigi.
She has driven.
I have dated.
He has kept.
We have slept.;Nós dormimos
We have slept here.
You have said.;Você disse.
You have explained.;Você explicou.
You have explained quite well.;;muito com intensidade de 60 por cento.
You have explained so well.;;muito com intensidade de 70 por cento.
You have explained too well.;;muito com intensidade de 80 por cento.
You have explained pretty well.;;muito com intensidade de 90 por cento.
You have explained very well.;;muito com intensidade de 100 por cento.
You have led.
I have known.
It has happened.
He has remenbered.
She has come.
I have read about it.
I have sought.
I have fought.
I have taught.;Eu ensinei.
I have thought.;Eu pensei.
He has thought.;Ele pensou.
She has been.;Ela era.
She has been.;Ela estava.
I have been working.;Eu estava trabalhando.
I eat pizza with catchup;Eu como pizza com catchup
She speaks spanish.;Ela fala espanhol.
They are learning.
You would aid me.;Você me auxiliaria.
They have helped me.;Ele me socorreram.
Please buy one for me ;Por favor compra um para mim.
I will go where she is.;Eu irei onde ela está.
They jugde me.;Eles me julgam.
Run!;Corra! 
He heard my secret yesterday.;Ele ouviu meu segredo ontem.
She works.;Ela trabalha.
We work.
They need.
She means exactly this. ;Ela quer dizer exatamente isso.
You begin the game.;Você inicia o jogo.
I would win.;Eu venceria.
He loses all fights.;Ele perde todas as lutas.
She is at home.;Ela está em casa.
He loves you.;Ele ama você.
She knows you.;Ela conhece você. 
I thank you.;Eu agradeço você. 
She appreciates you.;Ela agredece você mil por cento.
You are losing.;Você está perdendo.
I was right yesterday.;Eu estava certo ontem.
You have known.;Você soube
I woke at 7 in the morning.;Eu acordei as 7 da manhã.
She slept until midday.;Ela dormiu até meio dia.
I would keep it.;Eu manteria isso.
I have thought.;Eu pensei.
I have thought wrong about you.;Eu pensei errado sobre você.
Tell me more about it.;Conte me mais sobre isso.
She loves drinking.;Ela ama beber.
She has wanted more.;Ela quis mais.
I would like to watch.;Eu gostaria de assistir.
You will grow.;Você crescerá.
I will surf there.;Eu surfarei lá.
I have been buying and selling.;Eu estive comprando e vendendo.
I will be.;Eu estarei.
I would be a great husband.;Eu seria um ótimo esposo.
You were awful yesterday.;Você estava horroroso ontem.
Say it again.;Diga isso de novo.
I go where she goes.;Eu vou onde ela vai.
We are inseparables.;Nós somos inseparáveis.
I will explain to you.;Eu explicarei para você.
I drove yesterday.;Eu dirigi ontem.
You pray every night.;Você ora toda noite.
We go to the Church every Sunday.;Nós vamos a igreja todo domingo.
I will trust in you.;Eu confiarei em você.
I wath Paul Washer on Youtube.;Eu assisto Paul no Youtube.
I do not smoke.
He does not smoke.
The law does not let.;A lei não permite.
The law does not let stealing.
I do not guess.;Eu não acho.
I do not guess.;Eu não advinho.
I am not.;Eu não estou.
I am not so bad.;Eu não estou tão mal.
She is not present.;Ela não está presente.
You do not stop speaking.;Você não para de falar
I do not blame you.;Eu não culpo você.
She does not want to stay here.;Ela não quer ficar aqui.
I do not drink.;Eu não bebo.
I do not drink because I am not strong enough.;Eu não bebo por que não sou forte o suficiente.
She does not look.;Ela não olha.
I do not look like you.;Eu não pareço você.(aparência)
I do not seem you.;Eu não pareço você.(temperamento)
My advocate does not fail.;Meu advogado não falha.;pode ser lawyer também.
Open the door.;Abra a porta.
Do not open the door.;Não abra a porta.
Do not scream.
Don't move.
Don't move.
Don't say that.
I did not finish yesterday.;Eu não finalizei ontem
Actually I did not finish yesterday.;Na realidade eu não finalizei ontem.
She did not marry yet.;Ela não casou ainda.
I did not dirty yesterday.;Eu não sujei ontem.
He did not delete that virus today.;Ele não deletou aquele virus hoje.
It did not belong to you before.;Isso não pertencia a você antes.
She did not break in that time.;Ela não brecou naquela hora.
I was not crossing the street.;Eu não estava atravessando a rua.
She did not break when I was crossing the street.;Ela não brecou quando eu estava atravessando a rua.
You did not regret yet;Você não se arrependeu ainda.;pode ser repent tamém.
I did not choose it.;Eu não escolhi isso.
He did not give.
He did not give back. ;Ele não devolveu.
I was not well yesterday.;Eu não estava bem ontem.
You were not a weel behaved child.;Você não foi uma criança bem comportada.
I did not forbid you to go yesterday.;Eu não proibi você de ir ontem.
She did not kiss me last Saturday.;Ela não me beijou sabado passado.
My son was not working yesterday.;Meu filho não estava trabalhando ontem.
You did not close the door yesterday.;Você não encostou a porta ontem.
You did not shut the door yesterday.;Você não fechou a porta ontem.
You did not lock the door yesterday.;Você não trancou a porta ontem.
I will not go.;Eu não irei.
I will not fish.
I will not fish nexts Sunday.
She will not stay.
You will not go out now.;Você não saira agora.
I will not delay.;Eu não demorarei.
I will not pull you up.;Eu não puxarei você para cima.
She will not push you down.;Ela não empurrará você abaixo.
He will not realize.;Ele não perceberá.
She will not see.;Ela não verá.
I will not respect.;Eu não respeitarei.
I will not respect  immoral laws.;Eu não respeitarei leis imorais.
You will not solve.;Você não resolverá.
You will not solve it alone.;Você não resolverá isso sozinho.
I will not repeat it again.;Eu não repetirei isso novamente.
I will not obligate you.;Eu não obrigarei você.
I will not obligate you to love me.
She will not disappoint.;Ela não desapontará.
You will not offend.;Você não ofederá.
He will not be;Ele não estará
He will not be stupid to you.;Ele não será estúpido com você.
My boss will not hire you.;Meu chefe não contratará você.
Our boss will not fire you.;Nosso chefe não demitirá você.
I would not think.;Eu não pensaria.
You would not save.
She would not burn the cake.
He would not seek.;Ele não procuraria.
He would not seach in the internet.;Ele não procuraria na internet.
I google ;Eu procuro na internet
She googles;Ela procura na internet.
I would not be here today.;Eu não estaria aqui hoje.
I  would not be what I am. ;Eu não seria o que sou.
She would not know.;Ela não saberia.
I would not begin like this.;Eu não iniciaria assim.
I would not start like that.;Eu não começaria assim.;pode ser like this or like that nesse caso.
I would not like to meeting you there.;Eu não gostaria de te encontrar lá.
He would not meet.
She would not enjoy it.;Ela não curtiria isso.
I would not die for it.;Eu não morreria por isso.
I would not kill for it too.;Eu não mataria por isso também.
You mother would not approve your attitude.;Sua mãe não aprovaria sua atitude.
It would not cost so expensive.;Isso não custaria tão caro.
It would not improve the situation.;Isso não melhoraria a situação.
She has not worked.
I have not slept.
You have not come.
You have not talked to me.;Você não conversou comigo.
The driver has not stopped.;O motorista não parou.
People have not liked the news.;A pessoas não gostaram das notícias.
I have not painted that wall.
She has not dyed the clothes.;Ela não tingiu a roupas.;clothes serve tanto para singular quanto plural, não existe clothe.
I has not picked your things.;Eu não peguei suas coisas.
I has not caught your things.;Eu não catei suas coisas.;coisas pode ser things ou stuff que são sinônimos em inglês. Sendo que thing existe singular e plural things, e stuff serve para os dois casos, e não existe stuffs.
I has not lent.;Eu não emprestei.
He has not borrowed.;Ele não pegou emprestado.
You have not spent everything.;Você não gastou tudo.
The phone has not rung.;O telefone não tocou.
She has not drunk.;Ela não bebeu.
The singer has not sung.;O cantor não cantou.
The swimmer has not swum.
It has not begun well.;Isso não iniciou bem.
I have not hidden.;Eu não escondi.
I have not been.;Eu não era.
I have not been.;Eu não estava.
It has not been.;Isso não estava.
It has not been working.;Isso não estava funcionando.
You haeve not frozen;Você não congelou.
The freezer has not been freezing.;O congelador não estava congelando.
I don't want;Eu não quero
He doesn't want;Ele não quer 
He won't go;Ele não irá 
She wouldn't be like this.;Ela não estaria assim
You haven't been;Você não estava
You haven't been saying the truth.;Você não estava dizendo a verdade.
You didn't see yesterday.;Você não viu ontem
She isn't waiting.;Ela não está esperando.
My son won't learn.;Meu filho não aprenderá
Actually, he doesn't need to learn theses things.;Na realidade ele não precisa aprender essas coisas.
I don't know what I want.;Eu não sei o que eu quero.
He won't agree.;Ele não concordará
She hasn't cried.;Ela não chorou.
It didn't fit inside the car yesterday.;Isso não coube dentro do carro ontem.
They don't understand economy.;Eles não entendem econômia.
My daughter hasn't been.;Minha filha não estava.
She didn't call me yesterday;Ela não me chamou ontem.
I wouldn't give.;Eu não daria.
She wouldn't forgive.;Ela não perdoaria.
She hasn't forgiven.;Ela não perduou.
You haven't chosen it.;Você não escolheu isso.
She doesn't look like her father.;Ela não parece o pai dela.
He doesn't seem his mother.;Ele não parece a mãe dele.
He didn't smoke last year.;Ele não fumava ano passado.
You weren't smoking yesterday.;Você não estava fumando ontem.
I wouldn't want to say that.;Eu não quereria dizer isso.
I haven't offended her.;Eu não ofendi ela.
I am not seeking him.;Eu não estou procurando ele.
He wouldn't know saying.;Ele não saberia dizer.
She wasn't focusing yesterday.;Ela não estava prestando a atenção ontem.
She won't hear.;Ela não ouvirá.
You haven't tried.;Você não tentou.
I wouldn't spend with this.;Eu não gastaria com isso.
They haven't spent.;Eles não gastaram.
It hasn't ended.;Isso não terminou.
It hasn't been my fault.;Não foi minha culpa.
The player doesn't play since April.;O jogador não joga desde abril.
She didn't marry yet.;Ela não casou ainda.
I wasn't so good last month.;Eu não era tão bom mês passado.
Sometimes I don't listen very well.;As vezes eu não escuto muito bem.
The driver didn't come today.;O motorista não veio hoje.
You aren't a true fighter.;Você não é um verdadeiro lutador.
He hasn't gone to the bank.;Ele não foi ao banco.
It hasn't been spoken.;Isso não foi falado.
She isn't loved.;Ela não é amada.
He isn't drunk.;Ele não está bebado.
You didn't fix the freezer yet.;Você não consertou o congelador ainda.
He hasn't been working.;Ele não estava funcionando.
Don't go without me.;Não vá sem mim.
Don't be like this.;Não seja assim.
I am gonna go.;Eu irei
Are you gonna go? ;Você irá?
She is gonna be? ;Ela estará.
I am gonna say the truth.;Eu direi a verdade.
I am not gonna tell to nobody.;Eu não contarei para ninguém.
I am gonna be busy tomorrow.;Eu estarei ocupado amanhã.
I am gonna be in Campinas.;Eu estarei em Campinas.
He is not gonna go with me.;Ele não irá comigo.
Are you gonna work tomorrow?;Você trabalhará amanhã?
She is gonna study.;Ela estudará.
I am gonna tell you.;Eu contarei para você.
Is she gonna forgive?;Ela perdoará?
I am gonna remember.;Eu lembrarei.
I am gonna attend accountancy.;Eu cursarei contabilidade.
Is he gonna to go to his job?;Ele irá para o trabalho dele?
Are you gonna go with me?;Você irá comigo?
She is gonna go together, don't you think?;Ela quererar ir comigo, você não acha?
He is not gonna answer the phone.;Ele não atenderá o telefone.
I am gonna buy.;Eu comprarei.
We are not gonna forget.;Nós não esqueceremos.
I am not gonna be here tomorrow.;Eu não estarei aqui amanhã.
It is not gonna rain tomorrow.;Não choverá amanhã.
He can come here.;Ele pode vir aqui.
I can't run.;Eu não posso correr.
Can you aid me soon?;Você pode me ajudar daqui a pouco?
Can you help us?;Você pode nós socorrer?
Can you cook today?;Você pode cozinhar hoje?
What can happen to me?;O que pode acontecer comigo?
Who can win the game?;Quem pode vencer o jogo?
I can tomorrow.;Eu conseguirei amanhã.
She can.;Ela consegue.
I can drive.;Eu posso dirigir.
He cannot drive.;Ele não pode dirigir.
I could see fear in your eyes.;Eu podia ver medo em seus olhos.
Could you give me the sugar?;Você poderia me dar o açucar?
He could be more polite.;Ele poderia ser mais educado.
Could she come here tomorrow?;Ela poderia vir aqui amanhã?
I couldn't do anything.;Eu não poderia fazer nada.
When could you buy newspapers to me?;Quando você poderia comprar jornais pra mim?
What time could you go?;Que horas você poderia ir?
They couldn't fail this time.;Eles não poderia falhar dessa vez.
Can you bring a glass of water for him please?;Você poderia trazer um copo d'agua para ele, por favor?
We couldn't travel last year.;Nós não podemos viajar ano passado.
I shall go there.;Eu devo ir lá.
I shall travel to South Korea.;Eu devo viajar para a Korea do Sul.
She shall be arrested.;Ela deve ser presa.
She shall work in this Saturday.;Ela deve trabalhar esse sábado.
Shall we go?;Nós devemos ir?
You shall go away.;Você deve ir embora.
I shan't know.;Eu não devo saber.
He shall bear this problem.;Ele deve suportar esse problema.
You shall improve your grades.;Vocês devem melhorar suas notas.
They shall begin to study soon.;Eles devem começar a estudar logo.
I should go.;Eu deveria ir.
She should be there.;Ela deveria estar lá.
You should thank me;Você deveria me agradecer.
She should learn another language.;Ela deveria aprender outra lingua.
I should write a book.;Eu deveria escrever um livro.
It shouldn't stink like this.;Isso não deveria feder assim.
Shouldn't he pay the bills yesterday?;Ele não deveria pagar as contas ontem?
I should sleep early.;Eu deveria dormir cedo.
I did yesterday.;Eu fiz ontem.
Has he done?;Ele fez?
I would not do;Eu não faria.
He does;Ele faz.
You do.;Você faz.
You do not do.;Você não faz.
He will do;Ele fará.
Will he do?;Ele fará?
Do you do?;Você faz?
Would you do?;Você faria?
Would you do?;Você realizaria?
Did you do yesterday?;Você realizou ontem?
How do you do it?;Como você faz isso?
I have done a great work.;Eu realizei um grande trabalho.
I usually do my homework after my dinner.;Eu geralmente faço minha lição depois do jantar.
They did their best last weekend.;Eles fizeram o seu melhor no último final de semana.
Can you do me a favor?;Você pode me fazer um favor?
He does everything for his mother.;Ele faz tudo pela mãe dele.
I have had.;Eu tive.
Does she have?;Ela tem?
He has.;Ele tem.
She won't have.;Ela não terá.
I would have.;Eu teria.
Did she have yesterday?;Ela tinha ontem?
He hasn't had.;Ele não tinha.
Have you had?;Você teve?
Will you have time to study tomorrow?;Você terá tempo para estudar amanhã?
Did you have classes yesterday?;Você teve aulas ontem?
Will you have kids?;Você terá filhos?
She hasn't had good moments, I have had;Ela não teve bons momentos, eu tive.
Let's have fun.;Deixe-nós ter diversão.
I had three puppies in my childhood.;Eu tive 3 cachorrinhos na infância.
I have a good neighborhood.;Eu tenho uma boa vizinhança.
You will have problems but don't hate it.;Você terá problemas, mas não odei isso.
Do we have a chance?;Nós temos uma chance?
This guy hasn't had so much luck.;Esse cara não teve muita sorte.
I will have cake and coke.;Eu terei bolo e coca.
I have need for speed.;Eu tenho necessidade de velocidade.
He has a brave heart.;Ele tem um coração valente.
Do you have courage to fight?;Você tem coragem para lutar?
I have had five cars.;Eu tinha 5 carros.
You have to have a job.;Você tem que ter um emprego.
My living room has a nice atmosphere.;Minha sala tem um ambiente legal.
But the outside has a bad environment.;Mas o lado de fora tem um ambiente ruim.
I have had strength have you had?;Eu tinha força, você teve?
Would you have told me?;Você teria me contado?
She hasn't had luck.;Ela não teve sorte.
I get a bus to my job.;Eu pego ônibus para o trabalho.;Com sacrifício
I have taken a bus to the stadium.;Eu peguei um onibus para o estádio.;Sem sacrifício
He has got a car to drive in São Paulo.;Ele alugou um carro para dirigir em São Paulo;Com sacrifício
She took a car to drive in the town yesterday.;Ela alugou um carro para dirigir na cidadezinha ontem.;Sem sacrifício
He will get North Pole in Winter.;Ele irá para o polo norte no inverno.;Com sacrifício
We have taken a photo.;Nós tiramos uma foto.;Sem sacrifício
She has got portuguese.;Ela aprendeu português.;Com sacrifício
You will take english.;Você aprenderá inglês.;Sem sacrifício
Have you got it?;Você entenderam?;Com sacrifício
Have you taken it?;Vocês entenderam?;Sem sacrifício
I have got chemistry.;Eu entendi química.;Com sacrifício
I have taken the tickets.;Eu consegui os ingressos .;Sem sacrifício
Where do you get your strangth?;Onde você consegue a sua força?;Com sacrifício
Did you take the message yesterday?;Você captou a mensagem ontem?;Sem sacrifício
How do you get these things?;Como você adquire essas coisas?;Com sacrifício
Where do you take these things?;Onde você pega essas coisas?;Sem sacrifício
